id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose
111996330,28000,28000,28000.0,60 months,7.97,567.34,A,A5,"Director, Contracts",10+ years,RENT,210000.0,Verified,Current,n,credit_card
111846826,12000,12000,12000.0,36 months,5.32,361.38,A,A1,,,MORTGAGE,89000.0,Not Verified,Current,n,home_improvement
112409210,10000,10000,10000.0,60 months,9.44,209.73,B,B1,Ramp transport driver,10+ years,MORTGAGE,64000.0,Not Verified,Current,n,debt_consolidation
111816905,11200,11200,11200.0,36 months,14.08,383.23,C,C3,Mortgage Processor,10+ years,RENT,39000.0,Not Verified,Current,n,debt_consolidation
111777707,5000,5000,5000.0,36 months,9.93,161.18,B,B2,CONTROLLER,10+ years,MORTGAGE,70000.0,Source Verified,Current,n,home_improvement
110383622,10000,10000,10000.0,36 months,9.93,322.35,B,B2,SALES,2 years,MORTGAGE,110000.0,Verified,Current,n,debt_consolidation
111812280,6000,6000,6000.0,36 months,7.97,187.94,A,A5,Customer Service Rep,2 years,RENT,44500.0,Verified,Current,n,credit_card
111986363,6850,6850,6850.0,36 months,15.05,237.63,C,C4,Lease Administration Assistant,7 years,MORTGAGE,39000.0,Source Verified,Current,n,debt_consolidation
111661581,8000,8000,8000.0,36 months,11.99,265.68,B,B5,President,4 years,OWN,35000.0,Verified,Current,n,small_business
112159295,2200,2200,2200.0,36 months,13.59,74.76,C,C2,Account Sales Manager,5 years,RENT,41000.0,Source Verified,Current,n,debt_consolidation
111898593,16000,16000,16000.0,36 months,18.06,578.93,D,D2,,,MORTGAGE,36000.0,Not Verified,Current,n,debt_consolidation
112052710,18000,18000,18000.0,60 months,9.93,381.83,B,B2,Associate Professor of Psychology,10+ years,MORTGAGE,152000.0,Source Verified,Current,n,credit_card
111896628,8000,8000,8000.0,36 months,12.62,268.09,C,C1,Nite shift supervisor,10+ years,MORTGAGE,60000.0,Not Verified,Current,n,credit_card
110383798,8000,8000,8000.0,36 months,9.93,257.88,B,B2,,,MORTGAGE,72000.0,Verified,Current,n,credit_card
111966621,28000,28000,28000.0,60 months,26.3,843.32,E,E5,Operatations Manager,10+ years,MORTGAGE,124000.0,Verified,Late (31-120 days),n,debt_consolidation
111816157,30000,30000,30000.0,36 months,11.99,996.29,B,B5,,,MORTGAGE,22500.0,Verified,Current,n,debt_consolidation
111461998,21000,21000,21000.0,60 months,20.0,556.38,D,D4,General Manager,10+ years,RENT,80600.0,Verified,Current,n,major_purchase
111845518,8400,8400,8400.0,36 months,10.91,274.65,B,B4,Cnc Group Leader,6 years,OWN,40000.0,Verified,Current,n,credit_card
111786840,10000,10000,10000.0,36 months,5.32,301.15,A,A1,Loan Officer,1 year,RENT,62000.0,Not Verified,Current,n,other
111276668,30000,30000,30000.0,60 months,10.42,643.63,B,B3,Project Mgr,10+ years,MORTGAGE,110000.0,Source Verified,Current,n,debt_consolidation
111673218,12000,12000,12000.0,36 months,11.99,398.52,B,B5,Maintenance,2 years,RENT,82000.0,Source Verified,Current,n,credit_card
111092195,4000,4000,4000.0,36 months,10.42,129.86,B,B3,Teacher,10+ years,MORTGAGE,86000.0,Source Verified,Current,n,debt_consolidation
111876609,26500,26500,26500.0,36 months,14.08,906.74,C,C3,dentist,< 1 year,MORTGAGE,285000.0,Not Verified,Current,n,small_business
111569052,11200,11200,11200.0,60 months,11.99,249.09,B,B5,RN,10+ years,MORTGAGE,56000.0,Source Verified,Current,n,debt_consolidation
111601579,8000,8000,8000.0,36 months,5.32,240.92,A,A1,Servicing Analyst,3 years,MORTGAGE,64000.0,Not Verified,Current,n,credit_card
111915612,21850,21850,21850.0,60 months,26.3,658.09,E,E5,Legal Secretary,< 1 year,MORTGAGE,40000.0,Verified,Current,n,debt_consolidation
110754108,12000,12000,12000.0,60 months,16.02,291.95,C,C5,SALES MANAGER,2 years,RENT,60000.0,Source Verified,Current,n,debt_consolidation
111910856,12550,12550,12550.0,60 months,26.3,377.99,E,E5,Installer,2 years,MORTGAGE,55000.0,Source Verified,Current,n,home_improvement
110731063,30000,30000,30000.0,36 months,11.99,996.29,B,B5,Realtor,8 years,RENT,200000.0,Source Verified,Current,n,debt_consolidation
110062223,6000,6000,6000.0,36 months,13.59,203.88,C,C2,Assistant Security Director,6 years,RENT,49248.0,Verified,Current,n,major_purchase
112219222,14400,14400,14400.0,36 months,7.97,451.05,A,A5,Minister,10+ years,OWN,61000.0,Not Verified,Current,n,debt_consolidation
110827589,40000,40000,40000.0,60 months,16.02,973.15,C,C5,Plant Manager,1 year,RENT,177000.0,Verified,Current,n,major_purchase
111674121,16800,16800,16800.0,36 months,7.97,526.22,A,A5,Senior Project Manager,5 years,MORTGAGE,108000.0,Verified,Current,n,debt_consolidation
111045650,25200,25200,25200.0,60 months,12.62,568.49,C,C1,Manager of Tech Ops and Engineering,9 years,MORTGAGE,194000.0,Source Verified,Current,n,debt_consolidation
112039817,35000,35000,35000.0,36 months,11.99,1162.34,B,B5,Manager,< 1 year,OWN,96000.0,Source Verified,Current,n,other
112147689,6000,6000,6000.0,36 months,21.45,227.44,D,D5,technical designer,4 years,RENT,25000.0,Source Verified,Current,n,other
112117329,10000,10000,10000.0,36 months,7.35,310.38,A,A4,City Carrier,10+ years,MORTGAGE,60000.0,Verified,Current,n,debt_consolidation
111876669,10000,10000,10000.0,36 months,16.02,351.67,C,C5,Corrections Supervisor,10+ years,MORTGAGE,80000.0,Verified,Current,n,credit_card
111693737,8400,8400,8400.0,36 months,10.91,274.65,B,B4,Counter ckerk,3 years,RENT,32000.0,Source Verified,Current,n,debt_consolidation
111684705,11150,11150,11150.0,36 months,12.62,373.66,C,C1,Restaurant Manager,10+ years,MORTGAGE,54000.0,Verified,Current,n,debt_consolidation
112056214,16000,16000,16000.0,60 months,9.44,335.57,B,B1,RN,10+ years,MORTGAGE,80000.0,Not Verified,Fully Paid,n,debt_consolidation
112085093,9500,9500,9500.0,36 months,12.62,318.36,C,C1,A/P Coordinator,2 years,MORTGAGE,58258.0,Source Verified,Current,n,credit_card
112329277,10000,10000,10000.0,36 months,11.99,332.1,B,B5,Grade 8 English Teacher,5 years,RENT,80000.0,Source Verified,Late (31-120 days),n,medical
112032033,16000,16000,16000.0,36 months,7.21,495.58,A,A3,flight attendant,10+ years,RENT,80000.0,Not Verified,Current,n,debt_consolidation
112087449,1800,1800,1800.0,36 months,9.44,57.61,B,B1,Account Manager,3 years,RENT,50000.0,Source Verified,Current,n,house
112120122,36000,36000,36000.0,36 months,7.21,1115.04,A,A3,Production Unit Manager,10+ years,MORTGAGE,120000.0,Source Verified,Current,n,debt_consolidation
112053588,19200,19200,19200.0,60 months,15.05,457.28,C,C4,Sales,1 year,MORTGAGE,40000.0,Source Verified,Current,n,debt_consolidation
112084416,12000,12000,12000.0,36 months,10.42,389.58,B,B3,Manager,2 years,MORTGAGE,70000.0,Source Verified,Fully Paid,n,debt_consolidation
111810743,4500,4500,4500.0,36 months,10.42,146.1,B,B3,Lactation Consultant,10+ years,MORTGAGE,34000.0,Not Verified,Current,n,credit_card
112035380,24000,24000,24000.0,60 months,19.03,622.97,D,D3,Inspector,< 1 year,RENT,51459.2,Verified,Current,n,debt_consolidation
111450469,16000,16000,16000.0,60 months,20.0,423.91,D,D4,Equipment Operator,3 years,MORTGAGE,100000.0,Source Verified,Current,n,house
111116292,5000,5000,5000.0,36 months,7.97,156.62,A,A5,Principal Scientist,1 year,RENT,163000.0,Verified,Current,n,moving
112054665,20400,20400,20400.0,60 months,15.05,485.86,C,C4,NHEP Operations Manager,5 years,RENT,50000.0,Verified,Current,n,credit_card
112269339,6000,6000,6000.0,36 months,7.97,187.94,A,A5,Installer Service Specialist,3 years,RENT,42000.0,Not Verified,Current,n,debt_consolidation
110685539,10000,10000,10000.0,36 months,7.07,309.1,A,A2,Engineer,8 years,MORTGAGE,90000.0,Verified,Current,n,car
111318327,6800,6800,6800.0,36 months,12.62,227.88,C,C1,Sales Partner/Driver/Dance Instructor,2 years,RENT,20000.0,Source Verified,Current,n,debt_consolidation
112147561,35000,35000,35000.0,60 months,30.84,1150.5,G,G2,Scientist 2,3 years,MORTGAGE,73000.0,Verified,Current,n,home_improvement
111471337,25000,25000,25000.0,60 months,14.08,582.75,C,C3,Field Coordinator,< 1 year,RENT,40000.0,Verified,Current,n,debt_consolidation
112148491,12000,12000,12000.0,60 months,15.05,285.8,C,C4,Accounts Payable Manager,10+ years,RENT,62000.0,Source Verified,Current,n,credit_card
112083110,20000,20000,20000.0,36 months,10.42,649.3,B,B3,IT administrator,4 years,MORTGAGE,48000.0,Source Verified,Current,n,debt_consolidation
111501690,25000,25000,25000.0,36 months,23.88,979.25,E,E2,Health Unit Coordinator,< 1 year,MORTGAGE,28000.0,Verified,Current,n,debt_consolidation
112409261,16000,16000,16000.0,60 months,16.02,389.26,C,C5,Maintenance tech,10+ years,MORTGAGE,80000.0,Source Verified,Current,n,debt_consolidation
111866517,17500,17500,17500.0,60 months,14.08,407.93,C,C3,Health,5 years,MORTGAGE,100000.0,Source Verified,Fully Paid,n,debt_consolidation
111886658,10000,10000,10000.0,60 months,9.44,209.73,B,B1,Teacher,10+ years,MORTGAGE,50000.0,Not Verified,Current,n,debt_consolidation
111798496,9100,9100,9100.0,36 months,10.42,295.43,B,B3,Insurance Agent,9 years,MORTGAGE,499992.0,Verified,Current,n,car
110750657,15000,15000,15000.0,36 months,22.91,579.95,E,E1,supervisor,4 years,MORTGAGE,30000.0,Verified,Fully Paid,n,debt_consolidation
111839170,6000,6000,6000.0,36 months,9.44,192.03,B,B1,Sales Associate,3 years,RENT,60000.0,Not Verified,Current,n,debt_consolidation
110393769,2475,2475,2475.0,36 months,13.59,84.1,C,C2,Owner,10+ years,MORTGAGE,21000.0,Verified,Current,n,debt_consolidation
112020456,14000,14000,14000.0,36 months,21.45,530.7,D,D5,Escrow Assistant,2 years,RENT,45000.0,Not Verified,Fully Paid,n,debt_consolidation
111774842,30000,30000,30000.0,60 months,15.05,714.49,C,C4,VP - Client Services,10+ years,RENT,135000.0,Verified,Current,n,debt_consolidation
111396441,40000,40000,40000.0,36 months,9.93,1289.38,B,B2,owner,< 1 year,MORTGAGE,53000.0,Verified,Current,n,debt_consolidation
111771770,5500,5500,5500.0,36 months,7.97,172.28,A,A5,Clinical analysts,6 years,MORTGAGE,115000.0,Not Verified,Fully Paid,n,home_improvement
111809632,10000,10000,10000.0,36 months,10.42,324.65,B,B3,Foreman,< 1 year,RENT,38000.0,Not Verified,Current,n,debt_consolidation
111868221,35000,35000,35000.0,36 months,11.99,1162.34,B,B5,Insurance Agent,10+ years,OWN,100000.0,Source Verified,Current,n,credit_card
111774478,12000,12000,12000.0,60 months,26.3,361.42,E,E5,Assistant,10+ years,RENT,125000.0,Verified,Current,n,debt_consolidation
111650956,12000,12000,12000.0,36 months,11.99,398.52,B,B5,Contractor,1 year,MORTGAGE,86000.0,Verified,Current,n,debt_consolidation
111054855,11175,11175,11175.0,60 months,9.44,234.37,B,B1,Project Manager,1 year,RENT,110000.0,Not Verified,Current,n,debt_consolidation
112007997,15000,15000,15000.0,36 months,7.07,463.64,A,A2,Accountant / VP,10+ years,MORTGAGE,90000.0,Not Verified,Current,n,debt_consolidation
112016880,10000,10000,10000.0,36 months,11.99,332.1,B,B5,Systems Architecture Analyst,3 years,MORTGAGE,97000.0,Source Verified,Current,n,credit_card
111256727,10000,10000,10000.0,36 months,7.97,313.23,A,A5,shop tec,10+ years,MORTGAGE,45000.0,Not Verified,Current,n,home_improvement
111886958,20000,20000,20000.0,36 months,22.91,773.26,E,E1,Staff  Manager,< 1 year,RENT,40000.0,Verified,Current,n,debt_consolidation
111955242,6500,6500,6500.0,36 months,10.42,211.03,B,B3,,,RENT,29000.0,Not Verified,Fully Paid,n,credit_card
112076673,10000,10000,10000.0,36 months,10.42,324.65,B,B3,postdoctoral researcher,7 years,RENT,62000.0,Not Verified,Current,n,debt_consolidation
111418687,4000,4000,4000.0,36 months,12.62,134.05,C,C1,Cleaner,2 years,MORTGAGE,24000.0,Verified,Current,n,other
112169253,8000,8000,8000.0,36 months,11.99,265.68,B,B5,Driver,8 years,RENT,49400.0,Not Verified,Current,n,debt_consolidation
111074169,23000,23000,23000.0,36 months,5.32,692.64,A,A1,Instructional Designer,10+ years,RENT,84000.0,Not Verified,Current,n,credit_card
111918657,8000,8000,8000.0,36 months,7.07,247.28,A,A2,Project Engineer,1 year,RENT,75000.0,Not Verified,Current,n,debt_consolidation
110028692,10000,10000,10000.0,36 months,10.42,324.65,B,B3,Clinical Support Specialist,7 years,MORTGAGE,88000.0,Source Verified,Current,n,home_improvement
110727929,35000,35000,35000.0,60 months,9.93,742.45,B,B2,Asst facilities manager,10+ years,MORTGAGE,110000.0,Source Verified,Current,n,other
111093566,7000,7000,7000.0,36 months,18.06,253.28,D,D2,store clerk,4 years,RENT,38400.0,Source Verified,Current,n,credit_card
112028626,12000,12000,12000.0,36 months,11.99,398.52,B,B5,Electrician,10+ years,OWN,50000.0,Source Verified,Current,n,debt_consolidation
111866778,7075,7075,7075.0,36 months,21.45,268.19,D,D5,Caregiver,7 years,OWN,86540.0,Not Verified,Current,n,home_improvement
111786893,16000,16000,16000.0,60 months,16.02,389.26,C,C5,Material Unloader,5 years,MORTGAGE,65000.0,Verified,Current,n,home_improvement
111650432,12000,12000,12000.0,36 months,12.62,402.14,C,C1,Owner,3 years,RENT,60000.0,Not Verified,Current,n,debt_consolidation
112169384,5000,5000,5000.0,36 months,5.32,150.58,A,A1,production,9 years,OWN,54000.0,Not Verified,Current,n,other
111863211,8000,8000,8000.0,36 months,9.93,257.88,B,B2,Teacher/Program Manager,10+ years,RENT,42000.0,Verified,Current,n,other
112095673,2000,2000,2000.0,36 months,13.59,67.96,C,C2,Production Supervisor,4 years,MORTGAGE,69000.0,Source Verified,Fully Paid,n,home_improvement
112259193,10000,10000,10000.0,36 months,11.99,332.1,B,B5,Secretary IV,10+ years,OWN,36000.0,Verified,Current,n,debt_consolidation
111809988,14000,14000,14000.0,36 months,18.06,506.56,D,D2,Process Engineer,7 years,MORTGAGE,125000.0,Not Verified,Fully Paid,n,other
112116452,28000,28000,28000.0,36 months,16.02,984.68,C,C5,,,MORTGAGE,89000.0,Not Verified,Current,n,debt_consolidation
111788247,15000,15000,15000.0,36 months,11.99,498.15,B,B5,Sr Channel Manager,10+ years,RENT,130000.0,Source Verified,Current,n,debt_consolidation
112040455,1000,1000,1000.0,36 months,7.97,31.33,A,A5,Phone collections,6 years,RENT,35000.0,Not Verified,Current,n,debt_consolidation
111771338,15000,15000,15000.0,36 months,10.42,486.98,B,B3,Realtor,3 years,MORTGAGE,115000.0,Not Verified,Fully Paid,n,car
112005410,9800,9800,9800.0,36 months,9.93,315.9,B,B2,Business Manager,10+ years,OWN,62500.0,Source Verified,Current,n,major_purchase
112145467,20000,20000,20000.0,60 months,17.09,498.02,D,D1,Assistant District Attorney,10+ years,MORTGAGE,89000.0,Not Verified,Current,n,debt_consolidation
111646128,35000,35000,35000.0,60 months,11.99,778.38,B,B5,Director,3 years,OWN,200000.0,Source Verified,Current,n,credit_card
111609580,10000,10000,10000.0,36 months,11.99,332.1,B,B5,Truck driver,10+ years,MORTGAGE,62000.0,Source Verified,Current,n,debt_consolidation
110671017,35000,35000,35000.0,36 months,16.02,1230.85,C,C5,Maintenance of Way,10+ years,MORTGAGE,110258.0,Source Verified,Current,n,debt_consolidation
112052279,12000,12000,12000.0,36 months,9.44,384.06,B,B1,Software Developer,2 years,RENT,63000.0,Not Verified,Current,n,debt_consolidation
111256282,18000,18000,18000.0,36 months,18.06,651.29,D,D2,Resident Emergency Medicine Physician,3 years,OWN,55000.0,Not Verified,Current,n,debt_consolidation
112134189,19200,19200,19200.0,60 months,15.05,457.28,C,C4,driver,10+ years,RENT,85000.0,Verified,Current,n,home_improvement
112054867,7200,7200,7200.0,36 months,13.59,244.65,C,C2,Truck driver,2 years,OWN,25000.0,Source Verified,Current,n,debt_consolidation
111808954,6000,6000,6000.0,36 months,7.21,185.84,A,A3,office manager,9 years,OWN,41496.0,Source Verified,Current,n,car
111916562,13000,13000,13000.0,36 months,10.42,422.05,B,B3,Maintenance manager,10+ years,MORTGAGE,83000.0,Source Verified,Current,n,credit_card
112116199,3400,3400,3400.0,36 months,15.05,117.95,C,C4,Assistant Manager,10+ years,MORTGAGE,32376.0,Verified,Current,n,major_purchase
112219254,25000,25000,25000.0,36 months,5.32,752.87,A,A1,Compliance officer/money manager,10+ years,MORTGAGE,315000.0,Not Verified,Current,n,debt_consolidation
111716426,16000,16000,16000.0,36 months,9.93,515.75,B,B2,Supervisor/Guard,7 years,OWN,39000.0,Not Verified,Current,n,debt_consolidation
112083805,10250,10250,10250.0,36 months,19.03,375.88,D,D3,Assistant manager,4 years,RENT,41000.0,Verified,Current,n,credit_card
112369182,15000,15000,15000.0,36 months,13.59,509.69,C,C2,Retention Financial Coordinator,10+ years,MORTGAGE,70000.0,Source Verified,Current,n,debt_consolidation
111846741,20000,20000,20000.0,36 months,7.35,620.75,A,A4,Director of Legal Affairs,2 years,OWN,170000.0,Verified,Current,n,credit_card
112145781,11000,11000,11000.0,36 months,11.99,365.31,B,B5,,,MORTGAGE,68000.0,Not Verified,Current,n,debt_consolidation
111757100,6600,6600,6600.0,36 months,9.44,211.24,B,B1,Bartender,6 years,MORTGAGE,60000.0,Source Verified,Current,n,debt_consolidation
111776243,22950,22950,22950.0,36 months,15.05,796.14,C,C4,Manager,10+ years,MORTGAGE,51000.0,Verified,Current,n,debt_consolidation
112309575,7000,7000,7000.0,36 months,10.91,228.88,B,B4,Electronic Tech,1 year,RENT,36000.0,Source Verified,Late (31-120 days),n,credit_card
112148457,30000,30000,30000.0,60 months,19.03,778.72,D,D3,20,10+ years,MORTGAGE,152500.0,Source Verified,Current,n,debt_consolidation
112035498,12000,12000,12000.0,60 months,21.45,327.69,D,D5,Receptionist,4 years,MORTGAGE,31433.0,Source Verified,Current,n,debt_consolidation
110907379,14000,14000,14000.0,60 months,14.08,326.34,C,C3,Traveling Center Quality Manager,10+ years,MORTGAGE,75000.0,Verified,Current,n,debt_consolidation
110712526,10000,10000,10000.0,36 months,12.62,335.12,C,C1,Truck Driver OTR,10+ years,RENT,53335.0,Source Verified,Current,n,debt_consolidation
112076049,14000,14000,14000.0,36 months,15.05,485.66,C,C4,Warehouse Worker,10+ years,MORTGAGE,40000.0,Source Verified,Current,n,credit_card
110088750,20000,20000,20000.0,36 months,7.97,626.46,A,A5,Director of Enrollment,10+ years,RENT,175000.0,Not Verified,Current,n,debt_consolidation
112050511,1200,1200,1200.0,36 months,10.91,39.24,B,B4,EDITOR,10+ years,MORTGAGE,54000.0,Not Verified,Current,n,medical
111914983,7000,7000,7000.0,36 months,10.91,228.88,B,B4,Programmer,10+ years,RENT,34115.0,Verified,Current,n,credit_card
110332605,4500,4500,4500.0,36 months,7.21,139.38,A,A3,Mandy manager,10+ years,MORTGAGE,100000.0,Not Verified,Current,n,other
111110463,16000,16000,16000.0,60 months,12.62,360.95,C,C1,Sales Agent,< 1 year,RENT,80000.0,Not Verified,Current,n,debt_consolidation
112051857,28000,28000,28000.0,60 months,21.45,764.6,D,D5,Physician,9 years,RENT,485000.0,Verified,Current,n,credit_card
110956924,10000,10000,10000.0,60 months,15.05,238.17,C,C4,Medical Biller,10+ years,RENT,40000.0,Not Verified,Current,n,debt_consolidation
111986170,20000,20000,20000.0,60 months,14.08,466.2,C,C3,Supervisor,10+ years,RENT,85000.0,Verified,Current,n,other
112082449,10000,10000,10000.0,36 months,19.03,366.72,D,D3,Customer Service Clerk,1 year,MORTGAGE,40800.0,Not Verified,Current,n,home_improvement
112084607,6000,6000,6000.0,36 months,10.91,196.18,B,B4,Fire Inspector,1 year,MORTGAGE,63000.0,Not Verified,Current,n,debt_consolidation
112349296,24000,24000,24000.0,60 months,9.44,503.35,B,B1,Building Manager,5 years,MORTGAGE,98500.0,Not Verified,Current,n,home_improvement
111996793,20000,20000,20000.0,60 months,13.59,461.13,C,C2,Transportation Manager,10+ years,MORTGAGE,111000.0,Verified,Current,n,debt_consolidation
112051940,16000,16000,16000.0,60 months,15.05,381.06,C,C4,Associate Network Engineer,6 years,MORTGAGE,70000.0,Verified,Current,n,debt_consolidation
112084021,24000,24000,24000.0,60 months,26.3,722.84,E,E5,Manager of Manufacturing,10+ years,MORTGAGE,164000.0,Source Verified,Fully Paid,n,debt_consolidation
112279256,20000,20000,20000.0,36 months,14.08,684.33,C,C3,Business banker,7 years,RENT,60000.0,Source Verified,Current,n,debt_consolidation
111661874,25000,25000,25000.0,36 months,7.97,783.07,A,A5,Service Technician,10+ years,MORTGAGE,95000.0,Source Verified,Current,n,debt_consolidation
112132125,25000,25000,25000.0,36 months,9.44,800.13,B,B1,Assistant Manager,4 years,MORTGAGE,60000.0,Not Verified,Current,n,credit_card
111673445,25000,25000,25000.0,60 months,26.3,752.96,E,E5,Sales consultant,3 years,MORTGAGE,85000.0,Source Verified,Fully Paid,n,debt_consolidation
112309392,5375,5375,5375.0,36 months,10.91,175.75,B,B4,Manager,5 years,MORTGAGE,44000.0,Not Verified,Current,n,credit_card
112027851,3000,3000,3000.0,36 months,9.44,96.02,B,B1,Operations Expert,6 years,RENT,56000.0,Not Verified,Current,n,medical
111788514,16000,16000,16000.0,36 months,10.42,519.44,B,B3,Senior Auditor,5 years,MORTGAGE,80000.0,Not Verified,Current,n,debt_consolidation
110365666,3000,3000,3000.0,36 months,16.02,105.51,C,C5,Medical Scribe,2 years,OWN,30000.0,Source Verified,Current,n,debt_consolidation
111928457,14000,14000,14000.0,60 months,21.45,382.3,D,D5,UI specialist,8 years,MORTGAGE,37000.0,Verified,Current,n,credit_card
112053686,12000,12000,12000.0,36 months,11.99,398.52,B,B5,ICT Design Engineer,4 years,MORTGAGE,80000.0,Source Verified,Late (16-30 days),n,debt_consolidation
111876700,25000,25000,25000.0,60 months,11.99,555.99,B,B5,consumer lending,10+ years,MORTGAGE,58000.0,Verified,Current,n,debt_consolidation
111776731,1750,1750,1750.0,36 months,22.91,67.66,E,E1,Computer Operator,10+ years,RENT,25000.0,Not Verified,Current,n,debt_consolidation
111131123,7000,7000,7000.0,36 months,11.99,232.47,B,B5,Waiter,1 year,MORTGAGE,30000.0,Verified,Current,n,credit_card
111759436,3600,3600,3600.0,36 months,11.99,119.56,B,B5,Registered Nurse,2 years,OWN,54000.0,Verified,Current,n,vacation
112106095,20000,20000,20000.0,60 months,7.97,405.25,A,A5,Asst. Branch Manager,5 years,MORTGAGE,103000.0,Not Verified,Current,n,debt_consolidation
112016351,8400,8400,8400.0,36 months,10.42,272.71,B,B3,Owner Operator,< 1 year,MORTGAGE,53000.0,Verified,Current,n,debt_consolidation
110091784,20000,20000,20000.0,36 months,7.35,620.75,A,A4,Center Administrator,10+ years,MORTGAGE,104000.0,Source Verified,Current,n,debt_consolidation
111789190,4800,4800,4800.0,36 months,7.07,148.37,A,A2,Teacher,10+ years,MORTGAGE,76000.0,Not Verified,Current,n,home_improvement
111684133,18100,18100,18100.0,60 months,19.03,469.83,D,D3,SUPERVISOR OVER TRANSFER OF CREDIT,10+ years,MORTGAGE,52800.0,Source Verified,Current,n,home_improvement
110798318,5000,5000,5000.0,36 months,10.42,162.33,B,B3,Receptionist,2 years,OWN,36000.0,Source Verified,Current,n,debt_consolidation
111995756,25000,25000,25000.0,60 months,15.05,595.41,C,C4,Master HVAC Tech,1 year,MORTGAGE,140000.0,Not Verified,Current,n,debt_consolidation
111976294,24000,24000,24000.0,36 months,14.08,821.2,C,C3,Sales manager,10+ years,MORTGAGE,110000.0,Source Verified,Fully Paid,n,debt_consolidation
111775653,20000,20000,20000.0,60 months,14.08,466.2,C,C3,Teacher Aide,< 1 year,RENT,13400.0,Not Verified,Current,n,debt_consolidation
110779919,8000,8000,8000.0,36 months,7.97,250.59,A,A5,Registered Nurse,10+ years,MORTGAGE,100000.0,Source Verified,Current,n,vacation
112063741,35000,35000,35000.0,36 months,19.03,1283.5,D,D3,Field Appraiser,10+ years,RENT,105000.0,Verified,Current,n,debt_consolidation
112239118,28800,28800,28800.0,36 months,7.97,902.09,A,A5,Support Engineer,10+ years,MORTGAGE,80000.0,Not Verified,Current,n,debt_consolidation
112026523,14400,14400,14400.0,36 months,29.69,608.87,F,F2,,,OWN,97000.0,Not Verified,Current,n,debt_consolidation
110588334,2400,2400,2400.0,36 months,12.62,80.43,C,C1,teacher,10+ years,MORTGAGE,50000.0,Verified,Current,n,moving
111752592,5000,5000,5000.0,36 months,13.59,169.9,C,C2,Veterinary technician,8 years,OWN,33000.0,Source Verified,Current,n,other
111836614,25000,25000,25000.0,60 months,14.08,582.75,C,C3,Field Service Engineer,3 years,RENT,70000.0,Verified,Current,n,debt_consolidation
110790552,28000,28000,28000.0,36 months,18.06,1013.12,D,D2,Program Director,10+ years,MORTGAGE,118560.0,Source Verified,Current,n,debt_consolidation
111947929,14000,14000,14000.0,60 months,19.03,363.4,D,D3,shipping,10+ years,RENT,57000.0,Not Verified,Charged Off,n,debt_consolidation
112084922,24000,24000,24000.0,60 months,15.05,571.59,C,C4,VP of Operations,4 years,MORTGAGE,180000.0,Source Verified,Fully Paid,n,debt_consolidation
111738897,27000,27000,27000.0,60 months,16.02,656.88,C,C5,Teacher,2 years,MORTGAGE,49000.0,Verified,Current,n,debt_consolidation
111580253,8400,8400,8400.0,36 months,21.45,318.42,D,D5,ER Teamlead,10+ years,OWN,40000.0,Verified,Current,n,other
111480972,3300,3300,3300.0,36 months,15.05,114.48,C,C4,manager,5 years,OWN,55000.0,Source Verified,Current,n,credit_card
111796528,35000,35000,35000.0,36 months,12.62,1172.9,C,C1,IT Senior Manager,7 years,MORTGAGE,200000.0,Verified,Current,n,credit_card
111866868,15000,15000,15000.0,60 months,10.42,321.82,B,B3,Food service worker,10+ years,RENT,48000.0,Source Verified,Current,n,moving
111967527,25000,25000,25000.0,36 months,5.32,752.87,A,A1,Analyst,2 years,MORTGAGE,110000.0,Not Verified,Current,n,home_improvement
110827856,15000,15000,15000.0,60 months,16.02,364.94,C,C5,Senior Designer,8 years,MORTGAGE,105000.0,Verified,Current,n,debt_consolidation
111863634,20000,20000,20000.0,60 months,15.05,476.33,C,C4,Service Delivery manager,7 years,MORTGAGE,85400.0,Not Verified,Current,n,credit_card
112088549,9475,9475,9475.0,36 months,10.91,309.8,B,B4,Maintenance,1 year,RENT,30000.0,Not Verified,Current,n,debt_consolidation
112076304,8000,8000,8000.0,36 months,13.59,271.84,C,C2,Service Writer,< 1 year,RENT,30000.0,Source Verified,Current,n,debt_consolidation
111976092,28000,28000,28000.0,36 months,12.62,938.32,C,C1,,,MORTGAGE,27600.0,Verified,Current,n,credit_card
111644083,35000,35000,35000.0,36 months,14.08,1197.58,C,C3,Sales,10+ years,OWN,150000.0,Verified,Current,n,debt_consolidation
111461560,8400,8400,8400.0,36 months,9.44,268.85,B,B1,EMT,9 years,RENT,65000.0,Verified,Current,n,debt_consolidation
111846653,16500,16500,16500.0,36 months,15.05,572.39,C,C4,Director of construction,< 1 year,RENT,115000.0,Not Verified,Late (31-120 days),n,other
111897170,14400,14400,14400.0,36 months,14.08,492.72,C,C3,Medical aesthetician,7 years,RENT,40000.0,Source Verified,Current,n,debt_consolidation
112051081,24000,24000,24000.0,36 months,25.82,964.68,E,E4,Senior Staff Accountant,3 years,RENT,65000.0,Source Verified,Current,n,debt_consolidation
112041639,30000,30000,30000.0,60 months,15.05,714.49,C,C4,ER Paramedic,2 years,MORTGAGE,100000.0,Source Verified,Current,n,debt_consolidation
